Link,Title,Location,Salary,Summary
https://kr.indeed.com/viejob?jk=301a562b5b4d2b2e ,Data Engineering Manager,레이니스트 서울,,"년 이상 Data Collection, Data Pipeline, Data Warehouse 구축 경험 보유 Python / Java(Scala) 를 이용하여 데이터 분석 툴 개발 가능 스트리밍 또는 배치 Data 기술 (예..."
https://kr.indeed.com/viejob?jk=464ef95516a5fa5c ,8퍼센트 경력 개발자,8퍼센트 서울 종로구,,"개발업무 - 금융 서비스 개발 - Python/Django 기반 - 정해진 역할이 아닌 기능에 따른 업무 분배 - 프로트엔드부터 백엔드까지 업무 범위... SQL 기본 - git flow - python, django 경험자 우대"
https://kr.indeed.com/viejob?jk=de8cadea16d4318a ,[대형보험사] 데이터 분석가 (대리~차장급),커리어라임즈 서울,,"분석 프로그램 활용 : R, Python,SQL 등 [우대조건] - 관련... 인공지능)>R|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝"
https://kr.indeed.com/viejob?jk=857aced59dd116dd ,Security Developer (보안 개발자),토스 서울 강남구,,"시스템 개발 경험이 있는 분 보안 로그 상관분석 개발 또는 그에 준하는 분석/탐지 기술 개발 경험이 있는 분 Python, JAVA, Go 등의 프로그래밍 언어에 능숙한 분 우대 사항 대용량 데이터 기반의 보안시스템(SIEM..."
https://kr.indeed.com/viejob?jk=5c7b686e3fee8fa7 ,[Ericsson-LG Enterprise] WebRTC UC & Col...,에릭슨엘지 서울 금천구,,웹프로그래머>Servlet|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>ASP|인터넷·IT·통신... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viejob?jk=5c6723a17ad467f6 ,Solutions Architect - Amazon Connect,Amazon Web Services Korea LLC 서울,,"passion for getting hands dirty with code/scripting (e.g, python, java, c#, .NET, Node.js) · Native Korean · Business level..."
https://kr.indeed.com/viejob?jk=6718bba08ef6e20b ,모바일 앱 보안 솔루션 개발부문,스틸리언 서울 용산구,,"Android/iOS 모바일 앱 보안 제품입니다. - 앱수트는 C, Python 등을 통해 주로 개발합니다. - 앱수트 제품군에는 위변조 방지, 난독... 2) - Objective C, Python, C언어, Swift 개발..."
https://kr.indeed.com/viejob?jk=ae2c6294bc277408 ,Lead Technical Solutions Engineer,MightyHive 서울,,Data Analysis in Python... R Machine... 와 같은 모바일 앱 트래킹 도구들을 위한 모바일 이벤트 트래킹 Python 또는 R 을 활용한 데이터 분석 Machine Learning...
https://kr.indeed.com/viejob?jk=a90457066bb577a4 ,Cloud Support Eng. II (Lin),Amazon Web Services Korea LLC 서울,,"NoSQL(Redis, Memcached). · Programming/scripting in Python/Java/Shell/Perl/Ruby/PHP/etc. · Experience managing full..."
https://kr.indeed.com/viejob?jk=7fc24ad808f385db ,백엔드 개발자( backend developer),디에프알씨 서울 강동구,"월급 3,000,000원","프링 또는 다른 프레임워크) Python 경험은 장점, Amazon Web... Spring or another framework), Python experience is an advantage, Amazon Web..."
https://kr.indeed.com/viejob?jk=3d8e270a47a88295 ,DevOps Engineer,하이퍼커넥트 서울,,"유지하면서 production에 적용합니다. 지원자격 1년 이상의 Linux 계열 서버 관련 실무 경험 Python 등의 스크립트 언어를 이용한 코딩 능력 OS, 네트워크를 중심으로 하는 CS 전반에 걸친 기본적인 이해..."
https://kr.indeed.com/viejob?jk=b245cdab72782813 ,커머스 플랫폼 개발 (데이터 엔지니어),LINE Plus corporation 성남 서현역,,에게 인사이트를 전파 - 데이터 분석 업무의 효율화를 위한 데이터 가공/추출 관련 개발 [자격요건] - Python 언어를 활용하여 Tensorflow Framework 기반 개발이 가능한 분 - 기본적인 ML 개념을...
https://kr.indeed.com/viejob?jk=f0651a7717791bc3 ,AR App Engineer,하이퍼커넥트 서울,,"지신 분 스스로 문제를 정의하고 해결책을 제시할 수 있는 분 Java, Objective C(Swift), Python 등 다양한 언어 경험 OpenCV 활용 (Image Processing 이해) 채용형태/근무시간 정규..."
https://kr.indeed.com/viejob?jk=a8f2de7c03aa263c ,4차산업선도인력 빅데이터-IoT 국비지원 교육생,비트컴퓨터 서울 강남구,,"습득 및 프로젝트 수행 후 관련 분야로 취업을 원하는 자 Java, Python 등 기본 프로그래밍 유 경험자 - 선발 우대사항 IT관련 전공학과... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viejob?jk=08ac4426aa2a7bed ,Performance Marketer (SA 중심),Soomgo 서울 강남구,,"Google Analytics, Amplitude/Mixpanel 등 분석툴 사용하신 분 • SQL, Python 등 데이터 분석 능력 있으신 분 [숨고멤버 Join] • 서류전형 : 이력서(자기소개서) & 포트폴리오..."
https://kr.indeed.com/viejob?jk=bbe688a4f3a1a2e7 ,Back-end 개발 (신입/경력),SK엔카닷컴 관심기업 기관선정 서울 순화동,"연봉 40,000,000원 - 50,000,000원","Jenkins 등을 사용한 제품 배포 [자격요건] - 관계형 데이터베이스에 대한 이해 - Java, Python, Ruby 등 객체지향언어에 대한 이해 - 최소 하나의 Web framework (Spring..."
https://kr.indeed.com/viejob?jk=2b1c5b35b97700fc ,인프라 플랫폼 개발자,고도소프트 서울 구로구,,"NHN고도의 신규 서비스 개발 자격요건 - 웹개발 경력 1년 이상 ~ 5년 이하 - PHP(주 개발언어), python, java중 하나 이상 개발이 가능한 분. - Database 이해도가 높은 분 - 개발 프레임워크 사용..."
https://kr.indeed.com/viejob?jk=a3a65a4d59061430 ,위시켓과 함께할 서버개발자님,위시켓 서울 강남구,,"를 활용한 정적 페이지 연계 - Docker, Jenkins 등을 활용한 CI/CD 개선 자격조건 - Python 기반의 프레임워크를 이용한 웹서비스 구축 또는 운영 경험 - Django 기반의 웹 서비스 구축 또는 운영..."
https://kr.indeed.com/viejob?jk=c1936b77c8be4bcf ,빅데이터 플랫폼 및 BI시스템 구축 그룹 IT계열사,그룹 IT계열사 서울특별시,,"Machine Learning(ML) 기본 개념 및 관련 Language( Python) - DB (Oracle, Green Plum, Hadoop 등... 통계분석 방법론 및 분석 tool (R, Python) 경험자 우대"
https://kr.indeed.com/viejob?jk=257986b1208d3042 ,외국계 IT장비지원하는 분,퀀텀솔루션 성남 분당구,"연봉 25,000,000원 - 40,000,000원","(주)퀀텀솔루션 JAVA, Python 외 경력 정규직 채용 모집부문 및... 통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>PHP"
https://kr.indeed.com/viejob?jk=01bc879744c28f9c ,Support Engineer _ Azure PaaS,Microsoft 4.2 서울,,"Java, Node, Python, PHP and Ruby, .NET... Linux, NGNIX, Apache, Java, Node, Python, PHP and Ruby • Experience with customer..."
https://kr.indeed.com/viejob?jk=af5683389907a8c9 ,백엔드 개발자 (경력),크로스앵글 서울 여의도,,"데이터 관리 (Auth0) - 블록체인 지갑 인증 (Ethereum, EOS) [자격요건] - 백엔드 & Python 실무 개발경험 3년 이상 혹은 그에 준하는 능력을 갖고 있으신 분 - 새로운 기술에 대해 호기심을 갖고..."
https://kr.indeed.com/viejob?jk=b32944e81c929e0f ,기상청 영향예보추진팀 공무직 근로자,기상청 대한민국,,"지구과학 또는 유사분야 - 기상기사, 전산 관련 자격증 소지자 - Python, Fortran, NCL 유경험자 기상청 본청 (서울) 1명... 니한 자 마. 우대조건 ㅇ Python, Fortran, NCL 유경..."
https://kr.indeed.com/viejob?jk=2b9372dd785c38ea ,"안드로이드/IOS 앱/웹개발자, 앱/웹 디자이너 신입/경력 정규직",오퍼튜니티 제주 제주시,"연봉 21,550,000원 - 25,000,000원",수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>HTML·DHTML·mHTML|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viejob?jk=241ae1e7499c461c ,Security Engineer (모의해킹/취약점 점검),토스 페이먼츠 서울 강남구,,"앱 보안에 대한 이해가 풍부하신 분 우대사항 버그바운트 경험이 있는 분 해킹대회 우승 경력이 있는 분 다양한 플랫폼 보안 진단 경험이 있는 분 Python, C, C++, C#, JAVA 중 프로그래밍 언어에 능숙 하신 분"
https://kr.indeed.com/viejob?jk=518298c796a11371 ,2020 상반기 개발직군,딜리버리히어로코리아 서울 서초구,,백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>클라우드|인터넷·IT·통신·모바일·게임>응용프로그래머>API...
https://kr.indeed.com/viejob?jk=649ccf047c868778 ,"금융 데이터 분석 엔진, 로보어드바이저 개발자",에스비씨엔 서울 영등포구,,"시스템, 머신러닝, 자연어처리. 패턴분석 - 다음 언어에서 최소 한 가지 이상 능숙자: Java, C++, Python, JavaScript 우대사항 - 석사이상 컴퓨터공학 (Computer Science) 분야 또는..."
https://kr.indeed.com/viejob?jk=5c0619932da93d39 ,[FEG]이스포츠 전문 벤처기업 데이터사이언티스트,창운코리아 서울 구로구,,"및 정리 [자격요건] - R, Python, SQL, Excel 등을 이용... 시스템분석·설계>빅데이터|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>MS-SQL|인터넷..."
https://kr.indeed.com/viejob?jk=2f64e12e457da027 ,동대문구 국비 무료 훈련생,동대문여성인력개발센터 서울 동대문구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viejob?jk=63bdecb9b80a7ff0 ,기상청(국가태풍센터) 공무직 근로자 (연장),기상청 대한민국,,"참고 ㅇ 우대조건 - 기상기사, 전산 관련 자격증 소지자 - Python, Fortran 유경험자 국가태풍센터 (제주) 1명 태풍 강도... 전산 관련 자격증 소지자 - Python, Fortran 유경험자 국가..."
https://kr.indeed.com/viejob?jk=bd1ad6ca3aba3000 ,데이터 엔지니어 / Data Engineer,Bagelcode 서울,,및 개발 [업무 내용] - Python과 Airflow를 이용한 데이터... 이해 - AWS 환경에서 개발/운영 경험 혹은 그에 준하는 지식 - Python / Java / Scala / Kotlin 중 하나 이상을 이용한...
https://kr.indeed.com/viejob?jk=7ab72b2f19e2425d ,Back-end Engineer 경력 채용,주식회사 카사코리아 관심기업 서울 삼성동,,"클라이언트와 통신을 위한 API 설계 및 구현 [자격요건] - C++, JAVA, Node.js, Python, Go 중 하나 이상의 언어 능통자 - 프로덕션 환경에서 지속적인 서비스 개선 및 운영 경험 - 웹 기술 및..."
https://kr.indeed.com/viejob?jk=6c1d50662fa2d7f7 ,서울 강남구 인썸니아 시니어 개발자 및 퍼블리셔,인썸니아 서울 서초구,,"개발자] 1) 경력: 3~5년차 2) skills: Rails, Python, Django, Node, react 중 한가지 이상 3) 연봉... Django, angular JS, Python 등을 능숙하게 사용하시는..."
https://kr.indeed.com/viejob?jk=204308e277d085e3 ,DevOps Consultant - Professional Service...,Amazon Web Services Korea LLC 서울,,"programming and scripting languages... Shell, Python, Ruby, Perl, Java, .Net, or C++. · Experience with building..."
https://kr.indeed.com/viejob?jk=6f88041c28b6c1ae ,한글 Q&A 시스템 연구 개발 신입/경력사원,포티투마루 서울 관악구,,"중(9월예정) [지원자격] - 4년제 대학교 졸업 (전산관련학과 이수 또는 그에 상응하는 교육이수자) - Python, Java, C/C++ 등으로 개발 가능하신 분 - Unix/Linux 시스템에 대한 이해가 있으신 분..."
https://kr.indeed.com/viejob?jk=8a3959ab234e83de ,Data Platform Engineer,토스 증권 서울 강남구,,"데이터 적재 및 활용 경험이 있는 분 모니터링 환경 및 자동화 구축을 위한 프로그래밍 능력(Java, Python 등)을 갖춘 분 우대 사항 하둡 에코시스템을 서비스에 맞게 재구성하거나 개선한 경험이 있는 분 Machine..."
https://kr.indeed.com/viejob?jk=a67770cd53c79fd4 ,개발팀(Software 개발),다원메닥스 서울 서초구,,"부서: TPS팀 - C/C++, Python 가능자 - Dicom 영상분석... 터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로..."
https://kr.indeed.com/viejob?jk=8571cb1e9639cccf ,Senior Data Scientist - AWS Professional...,Amazon Web Services Korea LLC 서울,,"track record of building ML or DL models · Experience using Python... R · Able to write production level code, which..."
https://kr.indeed.com/viejob?jk=c8a7c9c4022a3544 ,인프라 플랫폼 개발자,NHN godo 4.4 서울 구로구,,"운영 - NHN고도의 신규 서비스 개발 - 웹개발 경력 1년 이상 ~ 5년 이하 - PHP(주 개발언어), Python, Java 중 하나 이상 개발이 가능한 분 - Database 이해도가 높은 분 - 개발 프레임워크..."
https://kr.indeed.com/viejob?jk=6e8017195f641e67 ,O2O Platform Backend 개발자,에이치에너지 서울 강남구,,"작지만 모든 것을 걸고, 기업가 정신으로 사막을 바꿀 길을 놓습니다. [우대사항] 전공계열: 공학계열 - Python 언어에 능숙하신 분 - 시계열 데이터베이스 사용 경험을 가진 분 - kubernetes 를 이용한 백엔드..."
https://kr.indeed.com/viejob?jk=fd0ae44d58d1b95d ,게임분석 담당자 (신입/경력),더블유게임즈 서울 강남구,,"시간의 법정 근무 시간을 준수하며, 야근을 금지하여 임직원들의 ‘워라벨’ 문화를 선도해 나가고 있습니다. 인터넷·IT·통신·모바일·게임>ERP·시스템분석·설계>빅데이터|인터넷·IT·통신·모바일·게임>웹프로그래머> Python"
https://kr.indeed.com/viejob?jk=9b03fb4dca96750c ,2분기 개발자,이스트게임즈 서울 서초구,,"Objective C, Kotlin, Java, JavaScript, Python, Go. - 새로운 프로그래밍 언어를 습득하는데 어려움이 없거나... C|인터넷·IT·통신·모바일·게임>응용프로그래머> Python"
https://kr.indeed.com/viejob?jk=6d479593b544fa68 ,카카오 전체의 사용자 플랫폼 만들 서버개발자,카카오 4.2 성남 판교역,,"많으신 분 객체지향 설계, 구현 가능자 유연한 사고와 지속적인 성장을 추구하는 개발자 우대사항 Ruby, Python 활용 능력 모바일(Android, iOS)개발 경험 웹 Front 개발 경험 창의적 문제해결 능력과 열정..."
https://kr.indeed.com/viejob?jk=b00009495def08db ,System Engineer,토스 페이먼츠 서울 강남구,,"요건 Shell, Python, Perl 등의 스크립트 언어 가능한 분 Linux 로그 분석 및 트러블 슈팅 경험이 풍부한 분 대용량 TPS 서비스를 직접 운영한 분 우대 사항 C/C++, Java, Shell, Python..."
https://kr.indeed.com/viejob?jk=7f38721257646550 ,Cloud Support Eng. II (DMS),Amazon Web Services Korea LLC 서울,,browser or node.js) / iOS (Objective-C / Swift) / Python / Ruby / Go · Customer service experience / strong customer focus...
https://kr.indeed.com/viejob?jk=116009dbf59211ed ,퍼즐데이터 역량있는 데이터 분석가,주식회사퍼즐데이터 서울 역삼동,,"데이터 마이닝 및 통계분석에 대한 전반적인 이해 3. 관련분야(산업공학, 통계 등) 전공 4. R or Python 사용 능력 * 이런 분은 더욱 좋아요. 1. 프로세스 마이닝 지식 보유자 2. 관련분야 대학원 전공 3..."
https://kr.indeed.com/viejob?jk=d9a8d22b38653d34 ,[인재풀] Central Development Services,Electronic Arts 서울,,"제안 및 구현할 수 있는 능력 - C++, C#, Java, Object C 등의 프로그래밍 언어 및 Python, Shell Scripts, Ruby 등 스크립팅 능력 - 테스트 자동화, CI 시스템 등의 개발 및 관리..."
https://kr.indeed.com/viejob?jk=d017610d9828199c ,"드론 데이터 스타트업, 엔젤스윙 엔지니어",엔젤스윙 서울 관악구,,"Ruby on Rails, Python, C++, AWS AWS, GCP... 기반 웹서비스 개발 경험 디버깅, 최적화 스킬 Javascript, Python, C++ 등 개발언어 중 자신있는 언어가 1가지 이상 있으신 분..."
https://kr.indeed.com/viejob?jk=88b7dece067cd1c6 ,AI Algorithm Developer,펄핏 서울 강남구,,"원합니다. - 자격요건, 어떤 조건이 필요한가요? 컴퓨터 공학 분야 MS 또는 PhD 학위 소지 C/C++/ python, software design, AI algorithms 에 대한 전문적인 지식 소지 원활한 의사소통..."
https://kr.indeed.com/viejob?jk=081ba90fcfa975e3 ,4G LTE/5G NR Software Engineer,Success Korea 서울 신대방동,,Any scripting language experience e.g. python or perl... plus. - 2+ years... experience e.g. python or perl... plus...
https://kr.indeed.com/viejob?jk=aca0eb99fec4ee19 ,[어니컴(주)] 데이터 분석가 경력직,어니컴 서울 중구,,프로그래밍 언어 : R 혹은 Python) - 데이터 적재(파일 입출력... 데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>R|인터넷...
https://kr.indeed.com/viejob?jk=48ace3aa027982bc ,Cloud Service 개발 및 운영,LINE Plus corporation 성남 서현역,,"Function Service) 개발 및 운영 고도화 및 운영 고도화 [자격요건] - Golang, Python으로 개발 하는것에 능숙하고 언어에 대해 깊은 이해가 있는자 - OS에 대한 이해가 있고 특히 Linux..."
https://kr.indeed.com/viejob?jk=68117cedea15bc83 ,"기술연구소 정규직 연력(Java, C++, Python, 기타).",파인씨앤아이 서울 송파구,"연봉 35,000,000원","개발 및 AI, 통계분석I) - 경력 : Java 개발경험 2년이상 -개발언어 : Java, C++, Python, Node 등 경력조건 경력 필요경력 2년 0개월 자격면허 병역 병역 특례 무관 외국어 능력 컴퓨터 활용..."
https://kr.indeed.com/viejob?jk=7ebdf4113ab38d2b ,Back-end 개발(경력 - 3년 이상),엔카닷컴 서울 중구,,통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임... 게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
https://kr.indeed.com/viejob?jk=e010f7780d479126 ,검색서비스 서버 개발 신입/경력,포티투마루 서울 관악구,,"성별 : 무관 - 모집인원 : 0명 [기술 지원자격] - Linux 환경 개발 경력 - C/Java/ Python 개발 경력 - 서버 개발/운영 경력 [우대사항] - 자연어처리, 정보검색, 기계학습, 데이터 마이닝..."
https://kr.indeed.com/viejob?jk=e62bb1a22d09c5d5 ,2019년 기상청 국가태풍센터 공무직 근로자 (연장),기상청 대한민국,,"소지자 ㅇ 우대조건 - 기상기사, 전산 관련 자격증 소지자 - Python, Fortran 유경험자 국가태풍센터 (제주) 1명 태풍 영향... 전산 관련 자격증 소지자 - Python, Fortran 유경험자 국가..."
https://kr.indeed.com/viejob?jk=0bb6ea3353ad59dc ,청주기상지청 연구원(기간제 근로자),기상청 대한민국,,"원격탐사자료 특성 분석 ㅇ 지역별 호우 임계값 산정 및 안개 예측지수 개발 검증 지원 ㅇ 프로그램 언어( Python, 포트란, C, JAVA), 통계프로그램(SSPA, R), 서버운영(유닉스, 리눅스) 등 유경험자 ㅇ..."
https://kr.indeed.com/viejob?jk=f044d9361c664f80 ,Technical Trainer - Amazon Web Services,Amazon Web Services Korea LLC 서울,,"more... following languages, Java, .Net, Perl, PHP, Ruby, Python... R. · Use Deep Learning frameworks like MXNet..."
https://kr.indeed.com/viejob?jk=b85e09230ff6ba98 ,Technical Program Manager - AWS Academy,Amazon Web Services Korea LLC 서울,,"following languages, Java, .Net, Perl, PHP, Ruby or Python · Experience with Windows and Linux... command line..."
https://kr.indeed.com/viejob?jk=3cc6771ec537db8c ,웹 개발자 채용,꿈꾸는다락방 서울 공덕동,,"내는 분 - 프론트엔드 프레임워크 (React.js / Vue.js, Angular.js등) 사용가능하신 분 - Python 개발경험 - 빅데이터(데이터 마이닝/머신러닝/딥러닝) 관심 높으신 분 - Test-Driven..."
https://kr.indeed.com/viejob?jk=35b6381bfc05576b ,Server Engineering Manager,레이니스트 서울,,"8년 이상 서버 엔지니어링 경험 보유 1년 이상 팀 매니징 경험 보유 Golang/Java(Kotlin)/ Python 중 하나 이상에 전문성을 보유, 고도화된 서비스 설계 및 개발 경험 보유 다양한 도구 및 툴을 활용하여..."
https://kr.indeed.com/viejob?jk=a8b322f38b3412c5 ,Senior System Engineer,레이니스트 서울,,"AWS, GCP, Azure, etc) ShellScript, Python, golang 등의 스크립트 언어 가능자 대용량 트래픽과 분산 아키텍처... C++, Java, Shell, Python, Perl, Go 등과 같은..."
https://kr.indeed.com/viejob?jk=ecc4154e1f4d28a8 ,Android Software Engineer,하이퍼커넥트 서울,,"및 네트워크 지식 및 경험 Unit 테스트 작성과 mocking에 대한 경험이 많거나, 흥미가 많으신 분 Python 스크립트 작성 경험 코드 보안에 관심 많으신 분 내부 세미나 또는 블로깅 등의 방법으로 본인의 지식을 공유..."
https://kr.indeed.com/viejob?jk=5b8f92a7e1e106aa ,2018년도 기후변화감시과 공무직 근로자(연구보조원) 장애인 특별,기상청 대한민국,,"원임용시험령」등 관계법령에 의하여 응시자격을 정지당하지 않은 자 대기과학 관련분야로서 자료처리 및 그래픽( Python, IDL, NCL 등) 등 프로그램밍에 능숙한 자 ※ 대기과학 관련분야: 기상학, 환경학, 지구과학..."
https://kr.indeed.com/viejob?jk=2625bdacef9c5d08 ,"Specialist Solutions Architect III, AI/M...",Amazon Web Services Korea LLC 서울,,"Spark and Hadoop. · Experienced in data processing with Python, R & SQL. · Experience with AWS services related to AI/ML..."
https://kr.indeed.com/viejob?jk=4931bdddafc97c9a ,[해외취업] 게임 서버 엔지니어 정사원/계약사원 중,"CREEK & RIVER Co., Ltd. 대한민국",,"RDBMS으로 개발/운영의 실무경험 ・캐쉬나 NoSQL을 이용한 튜닝의 실무경험 환영스킬, 경험 ・PHP/ Python/C#/Java를 사용한 실무경험(개발/운영)이 있는분 ・Unity등을 이용한 클라이언트경험이 있는분..."
https://kr.indeed.com/viejob?jk=13da7e1ea8120745 ,웹프로그래머 (FrontEnd) 기업부설연구소 연구원 #python #j...,넥스텝코리아 서울 용산구,"연봉 30,000,000원",모집직종 웹 개발자(웹 엔지니어·웹 프로그래머) 모집인원 2명 학력 대학_대학교 전공 고용형태 상용직 근무예정지 서울특별시 용산구 효창원로55길 현양빌딩 3층 인근지하철 직무내용 #회사소개 당사는 2001년 설립된 20년차...
https://kr.indeed.com/viejob?jk=9f618d7751d83b9a ,2020년 상반기 웹기획/개발/영업관리/고객관리/인사총무,가비아씨엔에스 성남 분당구,,"도구 사용 경험자 RDBMS(MS-SQL 등) 경력 (경력자에 한 함) [우대사항] 웹크롤링 개발(C#, python) 및 서비스 운영 경험자 커머스 관련 개발 경험자 오픈소스 기반 클라우드 플랫폼 유경험자 대용량 데이터..."
https://kr.indeed.com/viejob?jk=9e813356712bbe78 ,Cloud Support Engineer (Dep),Amazon Web Services Korea LLC 서울,,"etc. · One or more language e.g. Bash, PowerShell, Ruby, Python, ebextensions · Networking protocols... HTTP, DNS..."
https://kr.indeed.com/viejob?jk=248f25cc0416aa37 ,Java Backend Software Engineer,하이퍼커넥트 서울,,"개발 또는 DBMS 운영 경험이 있으신 분 AWS 등 클라우드 환경에서의 개발 또는 운영 경험이 있으신 분 Python 사용 경험이 있으신 분 Ansible, Salt, Chef, Puppet, Fabric 등의 DevOps..."
https://kr.indeed.com/viejob?jk=ba26ecf33dcf82ad ,(경력) 정규직 웹개발자,알에스팀 대전 서구,,"알에스팀 PHP, Python 경력 정규직 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무] 웹개발/ 앱개발/ IOT솔루션 개발... 프로그래머>PHP |인터넷·IT·통신·모바일·게임>웹프로그래머> Python"
https://kr.indeed.com/viejob?jk=0775a7b8bbca016c ,Senior Server Engineer,레이니스트 서울,,"개발자들에게 코칭 제공 자격 요건 5년 이상 서버 엔지니어링 경험 보유 Golang/Java(Kotlin)/ Python 중 하나 이상에 전문성을 보유, 고도화된 서비스 설계 및 개발 경험 보유 금융관련 IT 업무 경력 보유자..."
https://kr.indeed.com/viejob?jk=f2e8324d211ea289 ,데이터프로덕트 서버 개발자 (2년 이상),우아한 형제들 서울 송파구,,운영 경험을 보유하신 분 [우대사항] - Spring batch 등을 활용한 배치 개발경험을 보유하신 분 - Python(Flask/Django)을 활용한 서비스 개발경험을 보유하신 분 - 머신러닝에 대한 이해를 갖추신 분...
https://kr.indeed.com/viejob?jk=c62d380a1585df66 ,데이터 엔지니어 (3년 이상),우아한 형제들 서울 송파구,,Hadoop/Spark 기반의 빅데이터 인프라 구축 및 ETL 개발 경험(3년 이상) - Scala/Java/ Python 중 1개 이상의 언어 숙련자 - SQL 숙련자(MySQL/SparkSQL) - 1개 이상의 데이터 엔지...
https://kr.indeed.com/viejob?jk=ff99efe4f7f952d7 ,"기술연구소 정규직 연력(Java, C++, Python, 기타) 및 ER...",파인씨앤아이 서울,"연봉 35,000,000원 - 60,000,000원","경력 : Java 개발경험 2년이상 -개발언어 : Java, C++, Python, Node 등 [근무부서 및 직급/직책] 근무부서: 기술연구소... 로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python"
https://kr.indeed.com/viejob?jk=525fdab567ce9db2 ,DevOps 개발자 (백엔드),토이스미스 서울 강남구,,"및 Service Mesh 에 대한 이해 l 서버 관리 자동화 경험 개발스택 l 개발 언어: Golang, python, node l 플랫폼: AWS, Docker Swarm l 라우팅: Route53, Traefik l..."
https://kr.indeed.com/viejob?jk=fd03d04c7f502a5a ,중급개발자.,소명소프트 서울 송파구,"월급 2,800,000원",송파구 문정로5길 2F 인근지하철 직무내용 웹프로그램 서버단 프로그램 스프링 프레임워크 전자정부 프레임워크 Python언어/ 대용량서버 경험 경력조건 경력 필요경력 6년 0개월 자격면허 병역 병역 특례 무관 외국어 능력...
https://kr.indeed.com/viejob?jk=ee5df99ada829d81 ,SI 프로젝트 개발자 (계약직 및 프리랜서),케이포시큐리티 서울 구로구,,래머>PHP |인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
https://kr.indeed.com/viejob?jk=cfdd56fef2ec9c47 ,Cloud Support Eng. II (Net),Amazon Web Services Korea LLC 서울,,"Some programming / scripting experience (Java, Perl, Ruby, Python) · Experience managing full application stacks from the OS..."
https://kr.indeed.com/viejob?jk=9625664d163fc237 ,[대형보험사] 딥러닝 엔지니어 (대리~차장급),커리어라임즈 서울,,"분석 프로그램 활용 : R, Python,SQL 등 [우대조건] - 관련... 인공지능)>R|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝|인터..."
https://kr.indeed.com/viejob?jk=8ae7c240ef7d5f0b ,카카오 분석 플랫폼 경력 개발자,카카오 4.2 성남 판교역,,"구축 지원자격 대용량 데이터에 대한 실시간/배치 서비스 개발 운영 경험이 있으신 분 개발 경력 1년 이상 python, scala, druid, hadoop 등 다양한 환경에 적응 가능한 분 어떤 일이라도 중요하게 여기..."
https://kr.indeed.com/viejob?jk=dd60454d08055f15 ,[대형보험사] 빅데이터 엔지니어 (사원~대리급),커리어라임즈 서울,,"SQL 숙련 구사 - ETL 툴(DataStage 등) 운용 기술 - Python, Java, R, Scala 중 1개 이상 사용 가능 [우대조건... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
